name,key_word,sn,reviews
Manipulating dropout reveals an optimal balance of efficiency and robustness in biological and machine visual systems,"['Efficient coding', ' object representation', ' dropout', ' robustness', ' human fMRI', ' occipitotemporal cortex', ' cognitive neuroscience', ' distributed coding']",9065,"[{'mark': [3, 3, 3], 'rate': 6, 'confidence': 3}, {'mark': [4, 3, 3], 'rate': 6, 'confidence': 3}, {'mark': [3, 4, 3], 'rate': 6, 'confidence': 4}, {'mark': [3, 4, 3], 'rate': 6, 'confidence': 4}]"
Controllable Text-to-Image Generation with Automatic Sketches,"['text to image generation', ' controllable generation', ' large language models']",9064,"[{'mark': [2, 3, 2], 'rate': 5, 'confidence': 4}, {'mark': [3, 3, 2], 'rate': 3, 'confidence': 4}, {'mark': [2, 2, 1], 'rate': 5, 'confidence': 5}]"
Knowledge Distillation with Perturbed Loss: From a Vanilla Teacher to a Proxy Teacher,"['knowledge distillation', ' language model', ' NLP']",9063,"[{'mark': [3, 4, 2], 'rate': 5, 'confidence': 4}, {'mark': [3, 2, 3], 'rate': 6, 'confidence': 3}, {'mark': [3, 2, 3], 'rate': 5, 'confidence': 3}]"
Estimation error of gradient descent in deep regressions,"['deep regression', ' gradient descent', ' estimation error', ' approximation', ' generalization', ' optimization']",9062,"[{'mark': [3, 1, 2], 'rate': 3, 'confidence': 3}, {'mark': [3, 3, 2], 'rate': 5, 'confidence': 3}, {'mark': [2, 3, 2], 'rate': 3, 'confidence': 3}, {'mark': [3, 2, 3], 'rate': 6, 'confidence': 4}]"
Fast Conditional Intervention in Algorithmic Recourse with Reinforcement Learning,"['Algorithmic recource', ' Causality', ' Reinforcement Learning', ' Explainable machine learning']",9061,"[{'mark': [3, 2, 3], 'rate': 5, 'confidence': 3}, {'mark': [2, 2, 3], 'rate': 6, 'confidence': 4}, {'mark': [3, 4, 2], 'rate': 5, 'confidence': 3}, {'mark': [2, 3, 2], 'rate': 3, 'confidence': 3}]"
Domain-agnostic Latent Diffusion Models for Synthesizing High-Quality Implicit Neural Representations,"['Implicit neural representation', ' generative model', ' domain agnostic']",9058,"[{'mark': [3, 3, 2], 'rate': 6, 'confidence': 4}, {'mark': [2, 3, 3], 'rate': 6, 'confidence': 3}, {'mark': [3, 3, 3], 'rate': 6, 'confidence': 4}, {'mark': [4, 3, 3], 'rate': 6, 'confidence': 3}]"
DreamFuser: Value-guided Diffusion Policy for Offline Reinforcement Learning,['Trajectory-based Reinforcement Learning; Diffusion Model; Offline Reinforcement Learning;'],9052,"[{'mark': [2, 1, 2], 'rate': 3, 'confidence': 3}, {'mark': [2, 3, 2], 'rate': 3, 'confidence': 4}, {'mark': [3, 3, 2], 'rate': 6, 'confidence': 3}]"
2D-Supervised Monocular 3D Object Detection by Global-to-Local Reconstruction,['monocular 3D object detection'],9051,"[{'mark': [3, 3, 3], 'rate': 6, 'confidence': 4}, {'mark': [3, 2, 2], 'rate': 5, 'confidence': 4}, {'mark': [3, 2, 2], 'rate': 5, 'confidence': 3}]"
TANGO: Time-Reversal Latent GraphODE for Multi-Agent Dynamical Systems,"['NeuralODE', ' Graph Neural Networks', ' Dynamical Systems', ' Physical Simulations', ' Physics-informed Neural Networks']",9050,"[{'mark': [1, 2, 1], 'rate': 3, 'confidence': 4}, {'mark': [2, 2, 2], 'rate': 5, 'confidence': 3}, {'mark': [2, 3, 2], 'rate': 3, 'confidence': 3}, {'mark': [3, 3, 4], 'rate': 8, 'confidence': 4}]"
Post-Training Recovery from Injected Bias with Self-Influence,"['Deep learning', ' dataset bias', ' debiasing']",9048,"[{'mark': [1, 2, 2], 'rate': 3, 'confidence': 3}, {'mark': [2, 3, 2], 'rate': 3, 'confidence': 2}, {'mark': [2, 2, 3], 'rate': 5, 'confidence': 4}]"
Feature Selection in the Presence of Monotone Batch Effects,"['Batch Effect', ' Distribution Shift']",9047,"[{'mark': [3, 2, 2], 'rate': 3, 'confidence': 4}, {'mark': [3, 2, 2], 'rate': 3, 'confidence': 3}, {'mark': [2, 1, 1], 'rate': 3, 'confidence': 4}]"
Misusing Tools in Large Language Models With Visual Adversarial Examples,"['LLM', ' Advesarial examples', ' Prompt Injection', ' Security']",9046,"[{'mark': [2, 3, 2], 'rate': 3, 'confidence': 3}, {'mark': [3, 3, 2], 'rate': 5, 'confidence': 4}, {'mark': [2, 3, 2], 'rate': 3, 'confidence': 4}, {'mark': [4, 4, 3], 'rate': 6, 'confidence': 5}]"
FedLoRA: When Personalized Federated Learning Meets Low-Rank Adaptation,"['Personalized Federated Learning', ' non-IID', ' Low-Rank Adaptation']",9045,"[{'mark': [2, 2, 2], 'rate': 5, 'confidence': 3}, {'mark': [2, 3, 3], 'rate': 5, 'confidence': 5}, {'mark': [3, 4, 4], 'rate': 8, 'confidence': 3}, {'mark': [2, 3, 2], 'rate': 3, 'confidence': 5}, {'mark': [3, 3, 3], 'rate': 6, 'confidence': 3}]"
Exploring Active Learning in Meta-Learning: Enhancing Context Set Labeling,"['Active Learning', ' Meta Learning']",9044,"[{'mark': [2, 2, 2], 'rate': 5, 'confidence': 3}, {'mark': [3, 3, 3], 'rate': 6, 'confidence': 4}, {'mark': [2, 3, 1], 'rate': 3, 'confidence': 3}, {'mark': [3, 3, 2], 'rate': 5, 'confidence': 3}]"
A Neural Sandbox Framework for Discovering Spurious Concpets in LLM Decisions,"['Large Language Model', ' Spurious Corelation', ' NLP', ' AI Alignment']",9041,"[{'mark': [2, 1, 1], 'rate': 3, 'confidence': 4}, {'mark': [1, 1, 1], 'rate': 1, 'confidence': 3}, {'mark': [3, 3, 3], 'rate': 3, 'confidence': 3}, {'mark': [1, 1, 2], 'rate': 1, 'confidence': 4}]"
From Random to Relevant: Harnessing Salient Masks in Non-IID Federated Learning,"['Sparsity', ' Pruning', ' Federated Learning', ' Sparse Federated Learning', ' Communication efficiency', ' Efficient FL', ' Pruning at Initialization']",9040,"[{'mark': [3, 3, 2], 'rate': 6, 'confidence': 5}, {'mark': [3, 3, 2], 'rate': 6, 'confidence': 2}, {'mark': [2, 2, 1], 'rate': 3, 'confidence': 3}]"
MedJourney: Counterfactual Medical Image Generation by Instruction-Learning from Multimodal Patient Journeys,"['instruction image editing', ' instruction-learning', ' image generation', ' diffusion', ' natural-language instruction', ' biomedicine', ' counterfactual generation', ' disease progression modeling', ' GPT-4', ' imaging reports', ' latent diffusion model', ' curriculum learning', ' MIMIC-CXR']",9035,"[{'mark': [3, 3, 2], 'rate': 5, 'confidence': 4}, {'mark': [3, 3, 3], 'rate': 6, 'confidence': 4}, {'mark': [3, 3, 3], 'rate': 6, 'confidence': 3}]"
Bayesian Coreset Optimization for Personalized Federated Learning,"['federated learning', ' personalized federated learning', ' bayesian coreset', ' submodularity', ' variational inference', ' coresets', ' optimization']",9034,"[{'mark': [3, 2, 3], 'rate': 6, 'confidence': 3}, {'mark': [3, 1, 2], 'rate': 3, 'confidence': 3}, {'mark': [3, 3, 3], 'rate': 6, 'confidence': 2}]"
Fooling the Textual Fooler via Randomizing Latent Representations,"['NLP', ' Adversarial Defense', ' Robustbess']",9033,"[{'mark': [3, 3, 2], 'rate': 5, 'confidence': 5}, {'mark': [3, 3, 2], 'rate': 6, 'confidence': 3}, {'mark': [2, 4, 2], 'rate': 3, 'confidence': 5}, {'mark': [2, 3, 4], 'rate': 5, 'confidence': 5}]"
In-context Autoencoder for Context Compression in a Large Language Model,"['large language model', ' context compression', ' in-context autoencoder', ' pretraining', ' fine-tuning', ' Llama', ' GPT', ' memorization']",9031,"[{'mark': [4, 3, 4], 'rate': 8, 'confidence': 4}, {'mark': [4, 4, 3], 'rate': 8, 'confidence': 5}, {'mark': [3, 3, 3], 'rate': 5, 'confidence': 4}, {'mark': [3, 3, 2], 'rate': 5, 'confidence': 4}]"
Mitigating Hallucination in Large Multi-Modal Models via Robust Instruction Tuning,"['instruction tuning', ' multimodal large language model', ' hallucination', ' datasets']",9027,"[{'mark': [2, 2, 2], 'rate': 5, 'confidence': 4}, {'mark': [3, 3, 3], 'rate': 5, 'confidence': 3}, {'mark': [4, 3, 4], 'rate': 8, 'confidence': 4}, {'mark': [3, 3, 3], 'rate': 8, 'confidence': 3}]"
Implicit Neural Representation Image Codec with Mixed Context for Fast Decoding,"['Image Compression', ' Implicit Neural Representation', ' Adaptive Entropy Modeling']",9026,"[{'mark': [2, 3, 2], 'rate': 3, 'confidence': 4}, {'mark': [3, 3, 3], 'rate': 6, 'confidence': 4}, {'mark': [2, 2, 2], 'rate': 3, 'confidence': 4}]"
DECOUPLING REASONING FROM OBSERVATIONS FOR EFFICIENT AUGMENTED LANGUAGE MODELS,"['Tool augmented language model', ' Efficiency', ' Prompt redundancy', ' Instruction fine-tuning']",9024,"[{'mark': [2, 3, 2], 'rate': 3, 'confidence': 5}, {'mark': [2, 2, 2], 'rate': 3, 'confidence': 3}, {'mark': [3, 3, 3], 'rate': 6, 'confidence': 3}, {'mark': [3, 3, 2], 'rate': 5, 'confidence': 4}]"
Multimarginal Generative Modeling with Stochastic Interpolants,"['multi-marginal', ' unsupervised learning', ' generative modeling', ' measure transport', ' optimal transport']",9021,"[{'mark': [4, 3, 4], 'rate': 8, 'confidence': 3}, {'mark': [3, 3, 3], 'rate': 5, 'confidence': 4}, {'mark': [3, 3, 2], 'rate': 5, 'confidence': 3}]"
Neural Bounds on Bayes Error: Advancing Classification and Generative Models,"['f-Divergence', ' Bayes Error', ' Generative Adversarial Networks (GANs)', ' Representation Learning Neural Networks', ' Multiclass Classification']",9020,"[{'mark': [1, 1, 1], 'rate': 1, 'confidence': 5}, {'mark': [1, 1, 1], 'rate': 3, 'confidence': 4}, {'mark': [1, 1, 1], 'rate': 3, 'confidence': 2}]"
Proving Test Set Contamination for Black-Box Language Models,"['language modeling', ' memorization', ' dataset contamination']",9019,"[{'mark': [3, 3, 3], 'rate': 8, 'confidence': 3}, {'mark': [3, 4, 4], 'rate': 8, 'confidence': 3}, {'mark': [3, 3, 3], 'rate': 6, 'confidence': 3}, {'mark': [2, 3, 2], 'rate': 5, 'confidence': 3}]"
Leveraging Cross-Modal Neighbor Representation for Improved CLIP Classification,"['Vision-Language Models', ' Large Language Model', ' Zero-Shot Learning', ' Few-Shot Learning']",9018,"[{'mark': [2, 3, 1], 'rate': 5, 'confidence': 2}, {'mark': [3, 3, 1], 'rate': 5, 'confidence': 5}, {'mark': [3, 3, 1], 'rate': 3, 'confidence': 4}, {'mark': [2, 3, 2], 'rate': 5, 'confidence': 5}]"
Stochastic interpolants with data-dependent couplings,"['flows', ' diffusions', ' stochastic interpolants', ' generative models', ' sde', ' ode', ' image generation']",9016,"[{'mark': [3, 3, 2], 'rate': 5, 'confidence': 4}, {'mark': [4, 3, 1], 'rate': 3, 'confidence': 4}, {'mark': [2, 3, 2], 'rate': 5, 'confidence': 4}]"
FILI: Syntax Repair By Learning From Own Mistakes,"['Automatic Program Repair', ' Software Engineering', ' Neural Syntax Fix']",9014,"[{'mark': [3, 3, 2], 'rate': 3, 'confidence': 5}, {'mark': [3, 3, 3], 'rate': 5, 'confidence': 4}, {'mark': [3, 3, 2], 'rate': 5, 'confidence': 3}, {'mark': [3, 4, 2], 'rate': 6, 'confidence': 4}]"
GrowLength: Accelerating LLMs Pretraining by Progressively Growing Training Length,"['Large Language Model', ' Pretraining']",9012,"[{'mark': [4, 3, 3], 'rate': 6, 'confidence': 3}, {'mark': [1, 3, 2], 'rate': 3, 'confidence': 4}, {'mark': [3, 3, 2], 'rate': 5, 'confidence': 4}, {'mark': [2, 2, 2], 'rate': 3, 'confidence': 4}]"
Meta Compression: Learning to compress Deep Neural Networks,"['Model compression', ' meta learning', ' efficient inference', ' deep learning']",9011,"[{'mark': [2, 2, 2], 'rate': 3, 'confidence': 3}, {'mark': [2, 3, 2], 'rate': 5, 'confidence': 3}, {'mark': [2, 1, 2], 'rate': 5, 'confidence': 4}, {'mark': [2, 3, 1], 'rate': 3, 'confidence': 5}]"
Non-Autoregressive Machine Translation as Constrained HMM,['text generation; label bias'],9009,"[{'mark': [2, 2, 2], 'rate': 3, 'confidence': 4}, {'mark': [3, 3, 2], 'rate': 5, 'confidence': 4}, {'mark': [3, 3, 3], 'rate': 8, 'confidence': 4}]"
Reprompting: Automated Chain-of-Thought Prompt Inference Through Gibbs Sampling,"['Prompting', ' In-Context Learning', ' Few-Shot Learning', ' GPT', ' Large Language Models', ' Multi-Step Reasoning', ' Natural Language Processing']",9008,"[{'mark': [3, 3, 3], 'rate': 6, 'confidence': 3}, {'mark': [3, 3, 2], 'rate': 5, 'confidence': 3}, {'mark': [3, 2, 2], 'rate': 5, 'confidence': 4}, {'mark': [3, 3, 3], 'rate': 6, 'confidence': 4}, {'mark': [2, 2, 2], 'rate': 3, 'confidence': 5}]"
Efficiently Measuring the Cognitive Ability of LLMs: An Adaptive Testing Perspective,"['large language model', ' adaptive testing', ' model evaluation']",9005,"[{'mark': [1, 1, 1], 'rate': 3, 'confidence': 2}, {'mark': [2, 3, 3], 'rate': 3, 'confidence': 4}, {'mark': [3, 3, 2], 'rate': 5, 'confidence': 3}, {'mark': [3, 4, 3], 'rate': 5, 'confidence': 4}]"
Rethinking Channel Dependence for Multivariate Time Series Forecasting: Learning from Leading Indicators,"['Multivariate time series forecasting', ' channel dependence', ' lead-lag relationships']",9003,"[{'mark': [3, 3, 3], 'rate': 6, 'confidence': 2}, {'mark': [3, 4, 2], 'rate': 6, 'confidence': 3}, {'mark': [3, 3, 2], 'rate': 5, 'confidence': 2}, {'mark': [3, 3, 3], 'rate': 6, 'confidence': 3}]"
Structured Graph Reduction for Efficient GNN,"['structured graph coarsening', ' graph neural network', ' node classification', ' convex optimization']",9000,"[{'mark': [3, 2, 3], 'rate': 6, 'confidence': 3}, {'mark': [2, 3, 2], 'rate': 5, 'confidence': 4}, {'mark': [2, 2, 2], 'rate': 3, 'confidence': 4}, {'mark': [2, 2, 2], 'rate': 3, 'confidence': 2}]"
RAPTOR: Recursive Abstractive Processing for Tree-Organized Retrieval,"['Retrieval Augmented Language Models', ' Information Retrieval', ' summarization', ' QA']",8997,"[{'mark': [2, 2, 2], 'rate': 5, 'confidence': 4}, {'mark': [2, 2, 2], 'rate': 3, 'confidence': 3}, {'mark': [3, 3, 4], 'rate': 8, 'confidence': 3}, {'mark': [3, 3, 3], 'rate': 8, 'confidence': 3}]"
Fair and Efficient Contribution Valuation for Vertical Federated Learning,"['Vertical federated learning', ' Contribution valuation', ' Fairness']",8996,"[{'mark': [3, 3, 2], 'rate': 5, 'confidence': 4}, {'mark': [3, 2, 3], 'rate': 5, 'confidence': 3}, {'mark': [3, 2, 2], 'rate': 6, 'confidence': 3}, {'mark': [3, 3, 2], 'rate': 5, 'confidence': 4}]"
Principal Component Analysis for Cross-Sectionally Correlated Pricing Errors,"['Unsupervised Learning', ' Optimization', ' Principal Component Analysis', ' Asset Pricing', ' Factor Pricing Model']",8992,"[{'mark': [3, 2, 2], 'rate': 3, 'confidence': 3}, {'mark': [3, 3, 2], 'rate': 3, 'confidence': 3}, {'mark': [2, 2, 2], 'rate': 5, 'confidence': 3}, {'mark': [1, 1, 1], 'rate': 3, 'confidence': 5}]"
Self Guided Exploration for Automatic and Diverse AI Supervision,"['Language models', ' Reinforcement Learning', ' Unsupervised Reinforcement Learning']",8990,"[{'mark': [4, 3, 3], 'rate': 6, 'confidence': 4}, {'mark': [2, 3, 2], 'rate': 3, 'confidence': 3}, {'mark': [1, 3, 1], 'rate': 3, 'confidence': 3}, {'mark': [3, 3, 3], 'rate': 6, 'confidence': 3}]"
Interpretable and Convergent Graph Neural Network Layers at Scale,"['Graph Neural Networks', ' Energy-based Models', ' Scalable Training', ' Bi-level Optimization', ' Interpretability']",8988,"[{'mark': [3, 3, 2], 'rate': 3, 'confidence': 5}, {'mark': [3, 4, 2], 'rate': 6, 'confidence': 3}, {'mark': [3, 4, 3], 'rate': 6, 'confidence': 3}, {'mark': [2, 2, 2], 'rate': 3, 'confidence': 3}, {'mark': [3, 4, 3], 'rate': 8, 'confidence': 3}]"
Learning Invariances via Neural Network Pruning,"['Invariance Learning', ' Neural Network Pruning', ' Auto ML', ' Contrastive Learning', ' Lazy Training', ' Representation Learning', ' Self-Supervised Learning', ' Computer Vision', ' Tabular Learning']",8987,"[{'mark': [3, 2, 2], 'rate': 3, 'confidence': 3}, {'mark': [3, 2, 3], 'rate': 5, 'confidence': 5}, {'mark': [2, 2, 3], 'rate': 5, 'confidence': 3}]"
In-Context Learning through the Bayesian Prism,"['In-context Learning', ' Transformers', ' Inductive Biases', ' Meta Learning', ' Language Modelling', ' Bayesian Inference']",8985,"[{'mark': [2, 2, 2], 'rate': 5, 'confidence': 2}, {'mark': [2, 3, 3], 'rate': 6, 'confidence': 3}, {'mark': [3, 2, 3], 'rate': 6, 'confidence': 4}]"
Fewer is More: Trojan Attacks on Parameter-Efficient Fine-Tuning,"['Trojan attacks', ' Parameter-efficient fine-tuning', ' Pre-trained language models']",8984,"[{'mark': [2, 3, 3], 'rate': 5, 'confidence': 4}, {'mark': [3, 3, 2], 'rate': 5, 'confidence': 5}, {'mark': [2, 3, 2], 'rate': 5, 'confidence': 3}, {'mark': [2, 3, 2], 'rate': 5, 'confidence': 3}]"
Harnessing Overlap in Blockwise Transformers for Near-Infinite Context,"['Language Model', ' Long Context Modeling', ' Reinforcement Learning', ' Unsupervised Reinforcement Learning']",8983,"[{'mark': [3, 3, 3], 'rate': 6, 'confidence': 4}, {'mark': [3, 3, 1], 'rate': 3, 'confidence': 5}, {'mark': [3, 3, 3], 'rate': 8, 'confidence': 3}, {'mark': [2, 3, 3], 'rate': 5, 'confidence': 4}]"
L-MBOP-E: Latent-Model Based Offline Planning with Extrinsic Policy Guided Exploration,"['reinforcement learning', ' offline planning', ' offline reinforcement learning', ' model-based reinforcement learning']",8979,"[{'mark': [1, 3, 2], 'rate': 3, 'confidence': 3}, {'mark': [2, 3, 2], 'rate': 5, 'confidence': 4}, {'mark': [1, 3, 1], 'rate': 3, 'confidence': 4}, {'mark': [2, 2, 1], 'rate': 3, 'confidence': 4}]"
Chain of Hindsight aligns Language Models with Feedback,"['Reinforcement Learning', ' Reinforcement Learning from Human Feedback', ' RLHF']",8976,"[{'mark': [3, 4, 4], 'rate': 8, 'confidence': 4}, {'mark': [4, 4, 4], 'rate': 8, 'confidence': 3}, {'mark': [3, 3, 4], 'rate': 6, 'confidence': 3}, {'mark': [4, 4, 3], 'rate': 6, 'confidence': 4}]"
Bounding the Robustness and Generalization for Individual Treatment Effect,"['Individual Treatment Effect', ' Causal inference']",8972,"[{'mark': [2, 2, 1], 'rate': 5, 'confidence': 3}, {'mark': [2, 2, 2], 'rate': 3, 'confidence': 3}, {'mark': [1, 2, 3], 'rate': 5, 'confidence': 4}, {'mark': [3, 3, 2], 'rate': 5, 'confidence': 3}]"
GraphChef: Decision-Tree Recipes to Explain Graph Neural Networks,"['Graph Neural Networks', ' GNN', ' Explainability', ' Decision Trees']",8971,"[{'mark': [3, 2, 3], 'rate': 6, 'confidence': 4}, {'mark': [3, 4, 3], 'rate': 8, 'confidence': 4}, {'mark': [3, 3, 3], 'rate': 6, 'confidence': 3}, {'mark': [3, 3, 3], 'rate': 8, 'confidence': 2}, {'mark': [3, 3, 3], 'rate': 5, 'confidence': 4}]"
Safe Collaborative Filtering,"['recommender systems', ' collaborative filtering', ' scalability']",8970,"[{'mark': [3, 3, 3], 'rate': 5, 'confidence': 3}, {'mark': [4, 3, 3], 'rate': 8, 'confidence': 3}, {'mark': [4, 3, 4], 'rate': 8, 'confidence': 2}]"
MAP's not dead yet: Uncovering true language model modes by conditioning away degeneracy,"['language modeling', ' natural language generation', ' decoding algorithms']",8969,"[{'mark': [2, 2, 2], 'rate': 3, 'confidence': 4}, {'mark': [4, 3, 4], 'rate': 8, 'confidence': 4}, {'mark': [3, 3, 2], 'rate': 5, 'confidence': 3}, {'mark': [2, 1, 2], 'rate': 3, 'confidence': 4}]"
On Representation Complexity of Model-based and Model-free Reinforcement Learning,"['model-based and model-free RL', ' representation complexity', ' circuit complexity', ' approximation error']",8968,"[{'mark': [3, 3, 3], 'rate': 8, 'confidence': 2}, {'mark': [3, 3, 3], 'rate': 5, 'confidence': 4}, {'mark': [2, 3, 2], 'rate': 5, 'confidence': 2}]"
TPA-Gen: A Multi-modal Data Generative Method for Text and Physics-based Animation,"['Text to Physics-based Animation', ' Multimodal Generation']",8967,"[{'mark': [1, 2, 2], 'rate': 3, 'confidence': 3}, {'mark': [3, 3, 2], 'rate': 5, 'confidence': 3}, {'mark': [2, 3, 2], 'rate': 1, 'confidence': 3}]"
Addressing Catastrophic Forgetting and Loss of Plasticity in Neural Networks,"['catastrophic forgetting', ' loss of plasticity', ' continual learning', ' streaming learning', ' online learning']",8965,"[{'mark': [2, 2, 3], 'rate': 5, 'confidence': 4}, {'mark': [3, 3, 3], 'rate': 6, 'confidence': 3}, {'mark': [4, 3, 1], 'rate': 3, 'confidence': 4}, {'mark': [3, 3, 3], 'rate': 6, 'confidence': 4}]"
Understanding Multimodal Instruction Format for In-context Learning,"['Visual instruction tuning', ' in-context learning', ' instruction format']",8964,"[{'mark': [2, 3, 2], 'rate': 5, 'confidence': 4}, {'mark': [2, 2, 3], 'rate': 6, 'confidence': 4}, {'mark': [2, 2, 2], 'rate': 5, 'confidence': 4}, {'mark': [2, 2, 2], 'rate': 5, 'confidence': 5}]"
