name,key_word,sn,reviews,abstract,detail
Simple Hierarchical Planning with Diffusion,"['Hierarchical Offline RL', ' Hierarchical planning', ' Hierarchical Reinforcement Learning', ' Diffusion-Based Planning']",8463,"[{'mark': [3, 3, 2], 'rate': 3, 'confidence': 5}, {'mark': [4, 4, 3], 'rate': 6, 'confidence': 4}, {'mark': [3, 3, 2], 'rate': 5, 'confidence': 4}, {'mark': [3, 3, 3], 'rate': 6, 'confidence': 3}]",,
Stochastic Gradient Descent for Gaussian Processes Done Right,"['Gaussian process', ' stochastic gradient descent']",8461,"[{'mark': [2, 3, 2], 'rate': 5, 'confidence': 3}, {'mark': [3, 3, 3], 'rate': 5, 'confidence': 3}, {'mark': [3, 3, 3], 'rate': 6, 'confidence': 3}, {'mark': [3, 3, 2], 'rate': 5, 'confidence': 4}, {'mark': [4, 4, 4], 'rate': 8, 'confidence': 4}]",,
Confronting Reward Model Overoptimization with Constrained RLHF,"['rlhf', ' overoptimization', ' constrained RL']",8460,"[{'mark': [3, 3, 3], 'rate': 6, 'confidence': 3}, {'mark': [3, 2, 3], 'rate': 5, 'confidence': 4}, {'mark': [4, 3, 4], 'rate': 8, 'confidence': 3}, {'mark': [3, 3, 3], 'rate': 6, 'confidence': 4}]",,
GAFormer: Enhancing Timeseries Transformers Through Group-Aware Embeddings,"['Time-series', ' Transformer', ' Spatiotemporal']",8459,"[{'mark': [3, 3, 3], 'rate': 6, 'confidence': 2}, {'mark': [3, 3, 2], 'rate': 5, 'confidence': 3}, {'mark': [3, 3, 3], 'rate': 6, 'confidence': 4}, {'mark': [3, 3, 3], 'rate': 6, 'confidence': 2}, {'mark': [3, 3, 3], 'rate': 6, 'confidence': 2}]",,
Improved order analysis and design of exponential integrator for diffusion models sampling,['diffusion model;order analysis;fast sampling'],8456,"[{'mark': [3, 3, 3], 'rate': 6, 'confidence': 2}, {'mark': [3, 2, 3], 'rate': 6, 'confidence': 4}, {'mark': [3, 2, 1], 'rate': 3, 'confidence': 4}]",,
Setting the Record Straight on Transformer Oversmoothing,"['transformers', ' oversmoothing', ' rank collapse']",8455,"[{'mark': [4, 2, 3], 'rate': 5, 'confidence': 4}, {'mark': [3, 3, 3], 'rate': 6, 'confidence': 4}, {'mark': [3, 3, 3], 'rate': 6, 'confidence': 4}, {'mark': [3, 3, 2], 'rate': 6, 'confidence': 4}]",,
KBFormer: A Transformer-based Diffusion Model of Structured Entities with Heterogeneous Properties,"['Knowledge Bases', ' Structured Data', ' Discrete State Diffusion']",8454,"[{'mark': [3, 2, 3], 'rate': 6, 'confidence': 3}, {'mark': [2, 2, 3], 'rate': 5, 'confidence': 2}, {'mark': [3, 3, 4], 'rate': 6, 'confidence': 3}, {'mark': [2, 3, 2], 'rate': 5, 'confidence': 2}, {'mark': [3, 2, 2], 'rate': 3, 'confidence': 3}]",,
Bridging Sequence and Structure: Latent Diffusion for Conditional Protein Generation,"['Protein Design', ' Geometric Machine Learning', ' Latent Diffusion', ' Protein Docking']",8453,"[{'mark': [4, 3, 4], 'rate': 8, 'confidence': 3}, {'mark': [3, 3, 3], 'rate': 6, 'confidence': 4}, {'mark': [2, 2, 1], 'rate': 3, 'confidence': 5}, {'mark': [3, 3, 2], 'rate': 3, 'confidence': 5}]",,
Why is SAM Robust to Label Noise?,"['generalization', ' sharpness', ' robustness', ' SAM']",8452,"[{'mark': [2, 3, 3], 'rate': 3, 'confidence': 3}, {'mark': [2, 3, 2], 'rate': 6, 'confidence': 3}, {'mark': [3, 3, 3], 'rate': 6, 'confidence': 4}, {'mark': [3, 2, 2], 'rate': 5, 'confidence': 4}]",,
Gradient descent for matrix factorization: Understanding large initialization,"['Gradient descent', ' matrix factorization', ' large initialization', ' implicit bias', ' incremental learning']",8450,"[{'mark': [3, 3, 2], 'rate': 6, 'confidence': 2}, {'mark': [3, 2, 2], 'rate': 5, 'confidence': 2}, {'mark': [2, 2, 2], 'rate': 5, 'confidence': 4}, {'mark': [2, 2, 2], 'rate': 5, 'confidence': 3}]",,
How FaR Are Large Language Models From Agents with Theory-of-Mind?,"['Large Language Models', ' Theory-of-Mind', ' Social Reasoning', ' Language Agent', ' Prompting']",8449,"[{'mark': [3, 3, 3], 'rate': 6, 'confidence': 3}, {'mark': [2, 3, 1], 'rate': 3, 'confidence': 5}, {'mark': [2, 3, 1], 'rate': 5, 'confidence': 4}]",,
Predicting the Performance of Foundation Models via Agreement-on-the-line,"['robustness', ' OOD performance estimation', ' foundation model safety']",8448,"[{'mark': [2, 2, 1], 'rate': 5, 'confidence': 3}, {'mark': [3, 3, 2], 'rate': 5, 'confidence': 4}, {'mark': [3, 3, 2], 'rate': 6, 'confidence': 3}, {'mark': [3, 3, 3], 'rate': 5, 'confidence': 4}]",,
Revisiting the Last-Iterative Convergence of Stochastic Gradient Methods,"['Convex Optimization', ' Stochastic Optimization', ' Last Iterates']",8446,"[{'mark': [3, 2, 3], 'rate': 5, 'confidence': 4}, {'mark': [2, 3, 2], 'rate': 6, 'confidence': 2}, {'mark': [3, 3, 3], 'rate': 8, 'confidence': 4}]",,
Learning transferrable and interpretable representation for brain network,"['Self-Supervised Learning', ' Masked Autoencoding', ' Characterizing representations', ' Neuroscience']",8443,"[{'mark': [3, 2, 3], 'rate': 6, 'confidence': 3}, {'mark': [2, 2, 2], 'rate': 3, 'confidence': 4}, {'mark': [2, 3, 3], 'rate': 6, 'confidence': 4}, {'mark': [3, 3, 2], 'rate': 5, 'confidence': 5}]",,
CNN Kernels Can Be the Best Shapelets,"['Shapelet', ' Covolutional Neural Network', ' Time-series']",8442,"[{'mark': [2, 3, 1], 'rate': 3, 'confidence': 3}, {'mark': [3, 3, 3], 'rate': 6, 'confidence': 3}, {'mark': [3, 3, 3], 'rate': 8, 'confidence': 5}, {'mark': [2, 3, 3], 'rate': 5, 'confidence': 5}, {'mark': [2, 2, 2], 'rate': 5, 'confidence': 4}]",,
COTIC: Embracing Non-uniformity in Event Sequence Data via Multilayer Continuous Convolution,"['temporal point process', ' time series', ' continuous convolutions', ' neural networks']",8440,"[{'mark': [1, 2, 2], 'rate': 3, 'confidence': 5}, {'mark': [2, 1, 2], 'rate': 3, 'confidence': 3}, {'mark': [3, 2, 2], 'rate': 3, 'confidence': 4}, {'mark': [2, 2, 2], 'rate': 3, 'confidence': 4}]",,
Stochastic Vision Transformers with Wasserstein Distance-Aware Attention,"['Robust Self-supervised Representation Learning', ' Stochastic Transformer', ' Guassian Embedding']",8438,"[{'mark': [3, 3, 3], 'rate': 6, 'confidence': 1}, {'mark': [3, 3, 2], 'rate': 5, 'confidence': 5}, {'mark': [3, 3, 2], 'rate': 5, 'confidence': 2}]",,
Fine-Tuning Language Models with Advantage-Induced Policy Alignment,['reinforcement learning with human feedback'],8437,"[{'mark': [2, 2, 2], 'rate': 3, 'confidence': 4}, {'mark': [4, 3, 3], 'rate': 8, 'confidence': 5}, {'mark': [2, 4, 2], 'rate': 3, 'confidence': 4}, {'mark': [2, 3, 2], 'rate': 5, 'confidence': 3}]",,
Score-Based Multimodal Autoencoders,"['multimodal autoencoders', ' multimodal variational autoencoders', ' multimodal generative models', ' latent-space score-based models']",8436,"[{'mark': [3, 4, 3], 'rate': 8, 'confidence': 3}, {'mark': [2, 2, 3], 'rate': 6, 'confidence': 5}, {'mark': [3, 2, 2], 'rate': 5, 'confidence': 4}, {'mark': [2, 2, 2], 'rate': 3, 'confidence': 3}]",,
Fine-Tuning Language Models for Factuality,"['factuality', ' hallucination', ' language model', ' dpo']",8435,"[{'mark': [3, 3, 2], 'rate': 5, 'confidence': 3}, {'mark': [3, 4, 2], 'rate': 5, 'confidence': 4}, {'mark': [2, 3, 2], 'rate': 5, 'confidence': 4}, {'mark': [2, 3, 3], 'rate': 3, 'confidence': 4}]",,
Improving classifier decision boundaries using nearest neighbors,"['decision boundary', ' computer vision', ' CNN', ' kNN']",8434,"[{'mark': [2, 1, 1], 'rate': 1, 'confidence': 4}, {'mark': [2, 2, 2], 'rate': 3, 'confidence': 4}, {'mark': [2, 2, 2], 'rate': 3, 'confidence': 4}]",,
LiDAR: Sensing Linear Probing Performance in Joint Embedding SSL Architectures,"['Self Supervised Learning', ' Joint Embedding Architectures']",8433,"[{'mark': [3, 2, 3], 'rate': 6, 'confidence': 1}, {'mark': [3, 4, 3], 'rate': 8, 'confidence': 3}, {'mark': [3, 3, 3], 'rate': 6, 'confidence': 3}]",,
Malcom-PSGD: Inexact Proximal Stochastic Gradient Descent for Communication Efficient Decentralized Machine Learning,"['Decentralized Machine Learning', ' Proximal SGD', ' Vector Source Encoding', ' Gossip', ' Compressed Communication', ' Model Sparsification']",8432,"[{'mark': [3, 2, 2], 'rate': 3, 'confidence': 4}, {'mark': [3, 2, 2], 'rate': 5, 'confidence': 4}, {'mark': [3, 3, 3], 'rate': 6, 'confidence': 3}, {'mark': [3, 2, 2], 'rate': 3, 'confidence': 4}]",,
Absolute Policy Optimization,"['Reinforcement Learning', ' Trust Region Policy Optimization', ' Worst-case Performance Improvement', ' Atari Games']",8430,"[{'mark': [2, 2, 2], 'rate': 3, 'confidence': 4}, {'mark': [2, 1, 2], 'rate': 3, 'confidence': 4}, {'mark': [3, 3, 3], 'rate': 5, 'confidence': 4}, {'mark': [3, 3, 2], 'rate': 5, 'confidence': 3}]",,
Improved Efficiency Based on Learned Saccade and Continuous Scene Reconstruction From Foveated Visual Sampling,"['Biological inspired high performance energy efficient vision system', ' data efficient training', ' energy saving sensoring', ' learned saccade', ' reinforcement learning', ' foveated visual sampling', ' continuous scene reconstruction.']",8429,"[{'mark': [2, 2, 3], 'rate': 5, 'confidence': 5}, {'mark': [2, 2, 2], 'rate': 5, 'confidence': 2}, {'mark': [2, 3, 3], 'rate': 5, 'confidence': 4}, {'mark': [3, 3, 3], 'rate': 8, 'confidence': 3}]",,
Approaching an unknown communication system by latent space exploration and causal inference,"['unsupervised learning', ' structure discovery', ' generative adversarial networks', ' causal inference', ' audio']",8428,"[{'mark': [3, 4, 3], 'rate': 8, 'confidence': 3}, {'mark': [2, 2, 2], 'rate': 3, 'confidence': 4}, {'mark': [2, 4, 2], 'rate': 3, 'confidence': 2}, {'mark': [1, 2, 2], 'rate': 5, 'confidence': 2}]",,
Limited-Memory Greedy Quasi-Newton Method with Non-asymptotic Superlinear Convergence Rate,"['Quasi-Newton method', ' limited memory', ' non-asymptotic superlinear convergence']",8427,"[{'mark': [3, 3, 3], 'rate': 6, 'confidence': 2}, {'mark': [2, 2, 1], 'rate': 3, 'confidence': 3}, {'mark': [3, 4, 3], 'rate': 5, 'confidence': 4}, {'mark': [2, 2, 2], 'rate': 3, 'confidence': 4}]",,
Overthinking the Truth: Understanding how Language Models Process False Demonstrations,"['Mechanistic Interpretability', ' AI Safety', ' Interpretability', ' Science of ML', ' few-shot learning', ' Large Language Models']",8426,"[{'mark': [3, 3, 3], 'rate': 8, 'confidence': 3}, {'mark': [3, 3, 4], 'rate': 8, 'confidence': 3}, {'mark': [3, 3, 3], 'rate': 6, 'confidence': 5}]",,
Transforming Smallholder Farmers Support with an AI-Powered FAQbot: A Comparison of Techniques,"['Agriculture', ' FAQBot', ' LLMs', ' Natural Language Processing']",8425,"[{'mark': [1, 1, 1], 'rate': 1, 'confidence': 4}, {'mark': [2, 1, 1], 'rate': 3, 'confidence': 4}, {'mark': [2, 2, 1], 'rate': 3, 'confidence': 3}, {'mark': [2, 2, 1], 'rate': 3, 'confidence': 4}]",,
Efficient Subgraph Rule Induction via Tree Folding in Differentiable Logic Programming,"['inductive logic programming', ' subgraph rules', ' gradient-based']",8424,"[{'mark': [3, 3, 2], 'rate': 6, 'confidence': 3}, {'mark': [2, 2, 2], 'rate': 3, 'confidence': 4}, {'mark': [3, 2, 2], 'rate': 5, 'confidence': 3}, {'mark': [2, 1, 1], 'rate': 3, 'confidence': 4}]",,
Estimating Unknown Population Sizes Using Hypergeometric Maximum Likelihood,"['multivariate hypergeometric distribution', ' maximum likelihood estimation', ' variational autoencoder', ' genomics']",8423,"[{'mark': [2, 3, 2], 'rate': 5, 'confidence': 2}, {'mark': [3, 3, 3], 'rate': 6, 'confidence': 4}, {'mark': [3, 3, 2], 'rate': 5, 'confidence': 3}, {'mark': [1, 4, 2], 'rate': 3, 'confidence': 4}]",,
"Regularized Robust MDPs and Risk-Sensitive MDPs: Equivalence, Policy Gradient, and Sample Complexity","['risk-sensitive reinforcement learning', ' robust Markov Decision Processes']",8422,"[{'mark': [3, 2, 3], 'rate': 6, 'confidence': 4}, {'mark': [3, 4, 2], 'rate': 6, 'confidence': 4}, {'mark': [3, 3, 3], 'rate': 6, 'confidence': 4}, {'mark': [3, 2, 2], 'rate': 5, 'confidence': 4}]",,
Federated Binary Matrix Factorization using Proximal Optimization,"['federated learning', ' binary matrix factorization', ' boolean matrix factorization', ' proximal operator', ' differential privacy']",8420,"[{'mark': [3, 3, 3], 'rate': 5, 'confidence': 3}, {'mark': [2, 3, 1], 'rate': 3, 'confidence': 4}, {'mark': [3, 2, 2], 'rate': 5, 'confidence': 3}]",,
Feature Learning in Infinite Depth Neural Networks,"['Tensor Programs', ' mup', ' deep learning', ' optimization', ' optimal hyperparameter transfer']",8419,"[{'mark': [3, 3, 4], 'rate': 8, 'confidence': 4}, {'mark': [3, 2, 2], 'rate': 3, 'confidence': 4}, {'mark': [2, 3, 2], 'rate': 5, 'confidence': 3}, {'mark': [4, 4, 3], 'rate': 8, 'confidence': 4}, {'mark': [2, 3, 4], 'rate': 6, 'confidence': 4}]",,
Two Facets of SDE Under an Information-Theoretic Lens: Generalization of SGD via Training Trajectories and via Terminal States,"['generalization', ' information theory', ' SGD', ' SDE']",8418,"[{'mark': [2, 2, 2], 'rate': 5, 'confidence': 3}, {'mark': [3, 3, 2], 'rate': 3, 'confidence': 4}, {'mark': [3, 3, 3], 'rate': 5, 'confidence': 2}, {'mark': [3, 3, 3], 'rate': 6, 'confidence': 4}]",,
VideoDirectorGPT: Consistent Multi-Scene Video Generation via LLM-Guided Planning,"['Text-to-Video Generation', ' Large Language Models', ' Layout-Guided Video Generation', ' Temporal Consistency', ' Multi-Scene Video Generation', ' Layout Control']",8416,"[{'mark': [2, 2, 3], 'rate': 3, 'confidence': 4}, {'mark': [3, 3, 2], 'rate': 3, 'confidence': 4}, {'mark': [3, 2, 2], 'rate': 5, 'confidence': 5}, {'mark': [3, 3, 2], 'rate': 5, 'confidence': 4}]",,
Out-of-domain Fact Checking,"['fact checking', ' misinformation', ' natural language processing', ' distribution shift', ' text classification']",8415,"[{'mark': [1, 2, 1], 'rate': 3, 'confidence': 4}, {'mark': [3, 4, 3], 'rate': 8, 'confidence': 4}, {'mark': [3, 3, 2], 'rate': 3, 'confidence': 4}]",,
Language Models Linearly Represent Sentiment,"['NLP', ' Mechanistic Interpretability', ' Large Language Models']",8411,"[{'mark': [2, 2, 4], 'rate': 5, 'confidence': 3}, {'mark': [2, 1, 2], 'rate': 3, 'confidence': 3}, {'mark': [3, 2, 2], 'rate': 6, 'confidence': 3}]",,
Improved Techniques for Training Consistency Models,"['Consistency Models', ' Consistency Training', ' Diffusion Models', ' Score-Based Generative Models', ' Score-Based Diffusion Models', ' Distillation']",8410,"[{'mark': [2, 4, 3], 'rate': 6, 'confidence': 4}, {'mark': [3, 3, 3], 'rate': 6, 'confidence': 4}, {'mark': [4, 4, 3], 'rate': 8, 'confidence': 4}, {'mark': [3, 3, 3], 'rate': 8, 'confidence': 4}]",,
A Theoretical Study of the Jacobian Matrix in Deep Neural Networks,['Theory;Deep Neural Networks; Jacobian Matrix'],8409,"[{'mark': [3, 3, 2], 'rate': 5, 'confidence': 3}, {'mark': [3, 4, 2], 'rate': 5, 'confidence': 4}, {'mark': [3, 3, 2], 'rate': 5, 'confidence': 4}, {'mark': [3, 2, 2], 'rate': 5, 'confidence': 3}, {'mark': [1, 3, 1], 'rate': 3, 'confidence': 4}]",,
Why Do We Need Weight Decay in Modern Deep Learning?,"['Weight decay', ' overparameterization', ' implicit regularization', ' large language models', ' optimization dynamics.']",8408,"[{'mark': [2, 2, 2], 'rate': 5, 'confidence': 3}, {'mark': [2, 4, 3], 'rate': 5, 'confidence': 4}, {'mark': [2, 2, 2], 'rate': 3, 'confidence': 3}, {'mark': [2, 2, 1], 'rate': 3, 'confidence': 3}, {'mark': [3, 3, 2], 'rate': 5, 'confidence': 4}]",,
Demystifying Poisoning Backdoor Attacks from a Statistical Perspective,"['backdoor attack', ' machine learning safety', ' asymptotic', ' statistical risk']",8404,"[{'mark': [2, 2, 1], 'rate': 3, 'confidence': 5}, {'mark': [3, 2, 3], 'rate': 6, 'confidence': 3}, {'mark': [3, 3, 4], 'rate': 8, 'confidence': 4}, {'mark': [3, 3, 2], 'rate': 5, 'confidence': 3}]",,
Concept Alignment as a Prerequisite for Value Alignment,"['Human-AI alignment', ' concept alignment', ' cognitive science']",8403,"[{'mark': [3, 4, 3], 'rate': 6, 'confidence': 2}, {'mark': [3, 3, 3], 'rate': 6, 'confidence': 5}, {'mark': [2, 2, 1], 'rate': 1, 'confidence': 4}, {'mark': [3, 3, 2], 'rate': 3, 'confidence': 3}]",,
Learning to make adherence-aware advice,"['Human-AI interaction', ' Reinforcement Learning']",8402,"[{'mark': [2, 3, 2], 'rate': 5, 'confidence': 3}, {'mark': [3, 2, 3], 'rate': 5, 'confidence': 3}, {'mark': [3, 1, 2], 'rate': 5, 'confidence': 3}]",,
Provable Compositional Generalization for Object-Centric Learning,"['compositional generalization', ' identifiability', ' object-centric learning', ' generalization', ' OOD generalization', ' unsupervised learning', ' slot attention', ' disentanglement', ' autoencoders', ' representation learning']",8400,"[{'mark': [2, 3, 2], 'rate': 6, 'confidence': 3}, {'mark': [3, 4, 3], 'rate': 8, 'confidence': 3}, {'mark': [4, 4, 3], 'rate': 8, 'confidence': 4}]",,
"Battle of the Wordsmiths: Comparing ChatGPT, GPT-4, Claude, and Bard","['ChatGPT', ' Bard', ' Claude', ' GPT-4', ' large language models', ' chatbots', ' conversational agents']",8398,"[{'mark': [2, 3, 3], 'rate': 3, 'confidence': 3}, {'mark': [2, 3, 2], 'rate': 3, 'confidence': 3}, {'mark': [2, 3, 2], 'rate': 5, 'confidence': 4}, {'mark': [3, 3, 2], 'rate': 5, 'confidence': 3}]",,
iHyperTime: Interpretable Time Series Generation with Implicit Neural Representations,"['Time series generation', ' implicit neural representations']",8397,"[{'mark': [3, 3, 3], 'rate': 6, 'confidence': 3}, {'mark': [2, 2, 3], 'rate': 5, 'confidence': 4}, {'mark': [3, 1, 2], 'rate': 3, 'confidence': 4}, {'mark': [3, 3, 3], 'rate': 5, 'confidence': 4}]",,
Bridging the Fairness Divide: Achieving Group and Individual Fairness in Graph Neural Networks,"['Graph Neural Networks', ' Fairness in Graph Learning', ' Individual Fairness', ' Group Fairness']",8396,"[{'mark': [2, 3, 1], 'rate': 3, 'confidence': 4}, {'mark': [2, 2, 3], 'rate': 5, 'confidence': 4}, {'mark': [2, 3, 1], 'rate': 3, 'confidence': 4}, {'mark': [1, 2, 2], 'rate': 1, 'confidence': 4}]",,
Beyond Spatio-Temporal Representations: Evolving Fourier Transform for Temporal Graphs,"['Temporal Dynamic Graphs', ' Spectral Transform', ' GNN']",8395,"[{'mark': [3, 3, 3], 'rate': 6, 'confidence': 3}, {'mark': [3, 1, 3], 'rate': 6, 'confidence': 4}, {'mark': [4, 3, 3], 'rate': 6, 'confidence': 2}, {'mark': [3, 3, 3], 'rate': 6, 'confidence': 3}]",,
RoCA: A Robust Method to Discover Causal or Anticausal Relation by Noise Injection,"['Causal or Anticausal Relation Discovery', ' Semi-Supervised Learning']",8394,"[{'mark': [2, 2, 2], 'rate': 3, 'confidence': 3}, {'mark': [2, 2, 2], 'rate': 3, 'confidence': 4}, {'mark': [3, 3, 2], 'rate': 6, 'confidence': 2}]",,
Cycle Consistency Driven Object Discovery,"['cycle consistency', ' object discovery', ' downstream RL']",8392,"[{'mark': [3, 3, 3], 'rate': 5, 'confidence': 4}, {'mark': [3, 3, 2], 'rate': 6, 'confidence': 2}, {'mark': [3, 3, 3], 'rate': 8, 'confidence': 4}, {'mark': [3, 3, 2], 'rate': 5, 'confidence': 4}]",,
RF-POLICY: Rectified Flows are Adaptive Decision Makers,"['robot learning', ' imitation learning', ' flow-based policies']",8391,"[{'mark': [3, 3, 3], 'rate': 5, 'confidence': 4}, {'mark': [3, 3, 1], 'rate': 3, 'confidence': 5}, {'mark': [3, 4, 3], 'rate': 6, 'confidence': 3}, {'mark': [1, 2, 3], 'rate': 5, 'confidence': 4}]",,
Rectifying Group Irregularities in Explanations for Distribution Shift,"['explainability', ' distribution shift', ' group robust']",8390,"[{'mark': [2, 2, 3], 'rate': 6, 'confidence': 3}, {'mark': [1, 1, 1], 'rate': 1, 'confidence': 2}, {'mark': [2, 3, 2], 'rate': 5, 'confidence': 4}, {'mark': [3, 2, 2], 'rate': 5, 'confidence': 2}]",,
Contrastive Decoding Improves Reasoning in Large Language Models,"['natural language processing', ' language models', ' contrastive decoding', ' decoding', ' reasoning']",8389,"[{'mark': [3, 3, 1], 'rate': 3, 'confidence': 4}, {'mark': [2, 3, 2], 'rate': 5, 'confidence': 4}, {'mark': [3, 3, 3], 'rate': 5, 'confidence': 5}]",,
Sufficient conditions for offline reactivation in recurrent neural networks,"['computational neuroscience', ' offline reactivation', ' replay', ' recurrent neural networks', ' path integration', ' noise']",8388,"[{'mark': [2, 2, 2], 'rate': 3, 'confidence': 4}, {'mark': [2, 3, 2], 'rate': 5, 'confidence': 3}, {'mark': [2, 3, 3], 'rate': 6, 'confidence': 4}, {'mark': [3, 2, 2], 'rate': 5, 'confidence': 5}]",,
